Time,GateAngle,GateAngle,GateAngle,GateAngle,GateAngle,GateAngle,GateAngle,GateAngle,GateForceX,GateForceX,GateForceX,GateForceX,GateForceX,GateForceX,GateForceX,GateForceX,GateAngleVel,GateAngleVel,GateAngleVel,GateAngleVel,GateAngleVel,GateAngleVel,GateAngleVel,GateAngleVel,Speed,Distance,Accel,Roll Angle,Pitch Angle,Yaw Angle,Normalized Time
,1,2,3,4,5,6,7,8,1,2,3,4,5,6,7,8,1,2,3,4,5,6,7,8,Boat,Boat,Boat,Boat,Boat,Boat,Boat
3258160,-12.25,-9.3125,-18.875,-14.1875,-19.375,-15.625,-21.1875,-17.125,-1,-2.625,-2.625,-5.8125,-5.25,-2.1875,-0.625,-4.125,-149.30722,-145.713852,-137.745941,-119.883232,-121.289337,-122.330894,-157.90007,-178.783295,4.628906,3813.707031,0.171875,1.40625,-1.21875,0.03125,-32.051285
3258180,-14.875,-12,-21.3125,-16.5,-21.25,-18.125,-23.9375,-20.5,-0.8125,-2.625,-2.0625,-6.375,-4.9375,-2.375,0.1875,-1.75,-144.776459,-142.276718,-138.318802,-120.560249,-115.977394,-122.539207,-150.973724,-175.971085,4.660156,3813.820313,0.144531,1.328125,-1.234375,0.03125,-30.769234
3258200,-17.8125,-14.5625,-24.0625,-18.0625,-23.5,-20.5,-27.1875,-23.6875,-0.4375,-1,-2.4375,-4.625,-4.9375,-2.625,0.1875,0.375,-139.881042,-140.24559,-142.328705,-124.413933,-111.759018,-122.747444,-140.297668,-167.221909,4.671875,3813.933594,-0.480469,1.25,-1.234375,0.03125,-29.487183
3258220,-20.25,-17.9375,-26.75,-20.875,-25.6875,-22.9375,-30.6875,-27.75,-0.375,0,-2.0625,-3.375,-5.5625,-2.375,0.375,1.4375,-137.798019,-142.068405,-141.33931,-127.122055,-109.936363,-121.758034,-130.402969,-154.775406,4.664063,3814.046875,-1.792969,1.09375,-1.203125,0.03125,-28.205132
3258240,-23.125,-20.75,-29.5625,-23.6875,-27.5625,-25.1875,-33.9375,-32.0625,-0.5625,-1.375,-0.1875,-2.75,-5.75,-1.9375,1,1.8125,-138.683334,-145.140991,-134.985809,-127.538681,-112.071556,-120.872711,-126.705437,-140.089447,4.640625,3814.128906,-2.457031,0.96875,-1.140625,0.03125,-26.92308
3258260,-26.0625,-23.25,-32.75,-26.625,-29.5625,-27.75,-35,-34.25,-0.1875,-1,0.8125,-1.75,-4.6875,-0.875,-0.1875,6.875,-140.141602,-147.901215,-124.778633,-124.830711,-119.935387,-122.747597,-125.403564,-125.924347,4.617188,3814.242188,-2.65625,0.8125,-1.09375,0.03125,-25.641029
3258280,-28.5625,-26.25,-36.375,-29.75,-32.125,-30.1875,-36.3125,-35.5,0.9375,0,0,-1.375,-3.625,-0.1875,0,7.125,-139.933212,-144.8806,-112.071556,-119.206223,-127.174133,-124.934784,-117.800117,-109.988441,4.546875,3814.351563,-2.828125,0.625,-1.03125,0.03125,-24.358971
3258300,-31.5,-29,-37.9375,-31.8125,-34.875,-32.5,-38.9375,-37,1.375,0.875,0.375,0.1875,-1.9375,0.875,1.5625,5.625,-135.714813,-138.839493,-100.614365,-110.300842,-130.559113,-119.987312,-105.145134,-93.271393,4.507813,3814.464844,-3.421875,0.40625,-0.953125,0.03125,-23.07692
3258320,-34.5625,-32.9375,-39.25,-33.6875,-37.5,-35.0625,-42.3125,-39.25,1.9375,1.625,-4.125,1.125,-0.875,1.75,2.5625,5.3125,-122.95575,-132.433914,-92.854767,-102.020462,-126.965744,-108.061493,-92.021523,-79.158302,4.453125,3814.578125,-4.101563,0.234375,-0.859375,0.03125,-21.794868
3258340,-37.375,-35.6875,-40.0625,-35.25,-41,-38,-45.5,-41.125,2.5625,2,-1.8125,1.5625,1.75,2.4375,4.25,6.3125,-104.468124,-120.612251,-84.157768,-96.60437,-116.341866,-91.865288,-78.429207,-70.877922,4.375,3814.660156,-5.613281,0.0625,-0.75,0.03125,-20.512817
3258360,-39.875,-37.1875,-41.5625,-36.75,-43.875,-40.5625,-46.25,-42.375,2.9375,1.625,-1.5,1.8125,2.6875,3.75,5.375,7.8125,-84.574287,-103.009819,-71.711082,-88.948822,-99.989304,-75.877304,-59.837349,-62.545395,4.296875,3814.773438,-5.460938,-0.140625,-0.640625,0.015625,-19.230766
3258380,-41.25,-39.375,-43.5625,-38.875,-45.5625,-41.0625,-46.25,-43.625,3.375,2.8125,0.8125,1.8125,4,4.75,5.8125,9.375,-63.691143,-83.428627,-62.857899,-82.699539,-80.772659,-58.431286,-38.589645,-49.630138,4.179688,3814.859375,-5.835938,-0.3125,-0.546875,0.015625,-17.948715
3258400,-41.5,-41.25,-46.1875,-40.75,-46.25,-41.0625,-46.5,-44.3125,3.5625,3.625,2.875,2.0625,5,5.6875,8.25,12.625,-45.255577,-58.587482,-52.858929,-74.575356,-61.24345,-41.505978,-19.425007,-33.329769,4.082031,3814.96875,-6.875,-0.421875,-0.40625,0.015625,-16.666664
3258420,-41.5,-41.9375,-47.25,-43.0625,-46.9375,-41.5,-46.25,-44.8125,9.1875,4.5,5.6875,6.4375,8.1875,8.5625,12.1875,14.5,-30.934191,-41.662212,-40.933121,-63.430717,-42.182987,-27.965759,-7.655431,-18.435528,3.941406,3815.054688,-7.398438,-0.5625,-0.265625,0.015625,-15.384613
3258440,-42,-42.375,-46.5625,-43.5625,-47.5625,-42.4375,-46.5,-45.25,10.375,7.8125,12.0625,7.5625,10.1875,11.1875,13.5,12.5,-20.935274,-28.122009,-26.090975,-48.692738,-27.549154,-18.227228,-5.311935,-3.385057,3.828125,3815.136719,-7.710938,-0.65625,-0.109375,0.015625,-14.102562
3258460,-42.5625,-42.8125,-46.5625,-44.3125,-48,-42.625,-46.9375,-45.0625,10.9375,9.3125,13.6875,10.3125,13.5,14.4375,14.375,11.5,-16.30035,-15.050483,-11.873737,-31.611221,-18.695929,-14.373471,-4.895313,12.915293,3.683594,3815.222656,-7.714844,-0.75,0.03125,0.015625,-12.820511
3258480,-43.125,-41.9375,-46.8125,-44.8125,-48.4375,-43,-46.9375,-44.5625,11.375,8.8125,16.9375,11.8125,15,16.0625,11.1875,11.6875,-14.425558,-5.728561,-0.156233,-15.415037,-10.988422,-9.478165,-3.072592,28.382416,3.519531,3815.304688,-8.6875,-0.90625,0.171875,0.015625,-11.53846
3258500,-43.4375,-42.625,-46.8125,-44.8125,-48.6875,-43.4375,-46.9375,-44.0625,12.5625,11.6875,18.125,12.0625,14.1875,13.1875,10.125,10.0625,-10.728012,0.572855,6.926338,0.416622,-0.520778,3.645441,1.197788,45.307625,3.378906,3815.363281,-8.058594,-1.015625,0.3125,0.015625,-10.256409
3258520,-43.4375,-42.625,-46.8125,-44.5625,-48.4375,-43,-46.9375,-42.875,14.9375,12.125,17.9375,13.1875,14.8125,11.4375,8.625,8,-3.801679,10.415559,15.83165,15.206717,11.196726,24.528643,16.508661,60.566475,3.238281,3815.363281,-8.175781,-1.03125,0.46875,0.015625,-8.974358
3258540,-43.4375,-42.625,-46.8125,-44.3125,-48.4375,-42.8125,-46.9375,-41.375,14.75,12.25,18.8125,12.4375,14.375,10.5625,5.875,8.375,6.301414,25.674353,32.444466,34.52758,24.78903,46.297161,32.079922,72.492294,3.070313,3815.363281,-7.988281,-1.046875,0.609375,0.015625,-7.692307
3258560,-43.4375,-42.375,-46.375,-43.8125,-47.8125,-42.4375,-46.6875,-39.8125,15.5625,10.25,20.0625,12.5,15.875,10.5,5.625,10.0625,20.726976,42.287197,51.765362,53.536007,40.568626,67.336632,49.161469,80.772713,2.835938,3815.363281,-7.957031,-1,0.75,0,-6.410255
3258580,-43.125,-41.6875,-45.1875,-42.8125,-46.6875,-40.3125,-45.75,-37.5625,16.125,8.8125,20.5625,13.5625,16.625,16,9.375,12.4375,36.350346,62.649666,70.200958,69.367706,55.358765,84.470291,66.451347,87.907425,2.609375,3815.363281,-7.679688,-0.9375,0.90625,0,-5.128204
3258600,-42.5625,-39.875,-43.0625,-40.75,-45.5625,-37.25,-42.5625,-35.75,14.8125,10.125,26.6875,16.375,18.875,23.0625,17.5,16,51.713284,78.272972,86.605431,82.647514,68.482346,95.458656,81.605957,92.490219,2.421875,3815.363281,-6.195313,-0.8125,1.03125,0,-3.846153
3258620,-41.25,-37.1875,-40.5625,-38.1875,-43.875,-34.75,-41.25,-33.9375,15.25,13.25,40.25,20.375,23.5,29.625,28.125,21.4375,66.763817,89.00106,99.260399,92.229889,79.783279,101.968452,93.896385,96.812744,2.285156,3815.363281,-3.796875,-0.640625,1.125,0,-2.564102
3258640,-39.0625,-34.9375,-38.25,-36,-41.75,-32.8125,-38.9375,-32.4375,17.8125,16.25,52.625,26.375,31,38.625,40.9375,30.25,79.679123,95.771187,105.197281,97.125206,86.084702,103.426628,100.926895,99.468712,2.214844,3815.363281,-0.667969,-0.390625,1.140625,0,-1.282051
3258660,-37.125,-32.9375,-36.125,-34.25,-39.9375,-31.0625,-36.875,-30.25,23,19.4375,62.875,32.125,37.8125,47.875,53.6875,40.75,89.521843,98.375076,105.665977,96.916901,90.146774,98.218842,101.916374,100.145729,2.203125,3815.363281,2.273438,-0.0625,1.125,0,0
3258680,-35.3125,-31.25,-34.0625,-32.375,-38,-29.375,-35,-28.0625,26.8125,25.1875,71,36.1875,42.6875,51.9375,63.1875,50.875,95.66703,96.656509,102.332993,94.365082,92.698593,92.646515,98.375076,101.864296,2.234375,3815.363281,4.210938,0.28125,1.046875,0,1.298701
3258700,-33.375,-29.875,-32,-30.6875,-36.1875,-27.75,-32.875,-25.625,30.3125,30.875,74.9375,39.125,46.5,53.4375,68.0625,60.5625,98.166763,93.792229,99.572868,91.865349,94.104691,90.407166,98.895859,103.01001,2.246094,3815.363281,3.34375,0.640625,0.96875,0,2.597403
3258720,-31.5,-27.875,-30.3125,-28.9375,-34.625,-25.6875,-30.9375,-23.6875,33.1875,34.625,74.875,41,48.5,55.3125,69.8125,66.0625,99.052032,94.833725,99.104103,93.115158,95.771126,91.50074,96.760605,103.009941,2.238281,3815.363281,2.433594,1,0.90625,0,3.896104
3258740,-29.4375,-25.75,-28.375,-27.25,-32.625,-23.875,-29.0625,-21.8125,35.75,39.1875,71.875,43.375,48.8125,55.625,68.5625,66.75,101.655922,97.645927,99.729042,96.760605,98.843719,94.31295,96.083595,101.551765,2.226563,3815.363281,2.300781,1.375,0.859375,0,5.194805
3258760,-27.4375,-23.75,-26.5,-25.0625,-30.6875,-22,-27.1875,-19.8125,36.8125,44.1875,66.6875,46.375,49.1875,54.75,63.875,64.5625,104.416046,101.291374,101.499687,100.874756,103.009941,97.802162,96.083595,100.093582,2.210938,3815.363281,1.921875,1.6875,0.828125,0.015625,6.493506
3258780,-25.3125,-21.875,-24.3125,-23.1875,-28.4375,-20.25,-25.3125,-17.8125,38.25,48.75,62.3125,49.9375,50.0625,55.6875,58.0625,60.375,107.228249,104.988899,104.259811,104.676437,107.801102,100.666443,96.448135,99.052032,2.167969,3815.363281,0.769531,1.96875,0.796875,0.015625,7.792208
3258800,-23.125,-19.5625,-22.0625,-20.875,-26.1875,-18.125,-23.4375,-15.9375,41.3125,53.1875,59.375,54.5625,51.5,57.4375,52.5625,56.125,110.352852,105.874161,107.801041,108.269737,112.748428,102.541183,97.802101,100.249756,2.117188,3815.363281,0.132813,2.203125,0.796875,0.015625,9.090909
3258820,-20.8125,-17.4375,-20,-18.5625,-24,-15.875,-21.4375,-13.75,44.3125,57.625,56.9375,59.625,53.625,59,46.8125,52.5,112.487968,105.822014,110.14447,110.717323,115.612633,105.457474,100.249695,100.978783,2.070313,3815.363281,0.230469,2.4375,0.796875,0.015625,10.38961
3258840,-18.625,-15.3125,-17.75,-16.25,-21.5,-13.625,-19.4375,-11.8125,46.9375,60.375,57.5,64.125,56.125,60.6875,42.6875,49.25,114.102379,106.446945,111.238106,112.227577,116.96666,108.165512,102.593193,101.395409,2.042969,3815.363281,1.273438,2.640625,0.796875,0.015625,11.688312
3258860,-16.25,-13,-15.4375,-14.1875,-19.125,-11.5625,-17.3125,-9.8125,49.3125,61.25,58.5625,67.1875,58.625,61.8125,39.1875,46.5625,115.612488,106.082275,111.758743,112.800293,117.278976,109.883942,104.832405,102.69722,2.035156,3815.363281,2.230469,2.828125,0.765625,0.015625,12.987013
3258880,-13.8125,-11,-13.125,-11.8125,-16.625,-9.4375,-15.25,-7.625,50.625,61.125,58.5,68.5,60.5,61.125,35.3125,44.3125,116.497887,103.634682,112.592056,111.498421,117.279053,110.508942,106.498962,103.582603,2.035156,3815.363281,2.472656,2.96875,0.734375,0.015625,14.285714
3258900,-11.5625,-9.0625,-10.875,-9.625,-14.3125,-7.125,-12.9375,-5.6875,51.1875,58.625,58.8125,69.0625,61.75,58.9375,32.25,42.5,117.695747,104.155525,113.008743,108.738373,117.747826,110.092392,108.009277,104.780457,2.042969,3815.363281,2.894531,3.09375,0.6875,0.015625,15.584415
3258920,-9.3125,-6.8125,-8.8125,-7.1875,-12.1875,-4.8125,-10.8125,-3.625,51.0625,54.6875,58.625,68.125,61.375,55.1875,29.3125,40.1875,118.789375,105.092926,113.373291,107.540581,117.956131,110.300705,109.311226,107.176033,2.058594,3815.363281,3.511719,3.140625,0.625,0.015625,16.883118
3258940,-6.8125,-4.875,-6.4375,-5.1875,-9.8125,-2.6875,-8.625,-1.3125,50,50.6875,57.1875,64.6875,59.3125,51,25.9375,37.625,119.830933,107.592659,114.779388,107.176041,118.737297,111.706802,110.82148,109.571617,2.082031,3815.363281,3.644531,3.15625,0.5625,0.015625,18.181818
3258960,-4.5,-3.125,-4.0625,-3.125,-7.5,-0.375,-6.5,0.6875,48,46.6875,54.8125,59.3125,56.875,46.8125,22.1875,35.5625,120.247559,109.727844,115.925102,106.863571,120.039246,113.529526,113.737831,111.863037,2.105469,3815.417969,3.917969,3.15625,0.484375,0.015625,19.48052
3258980,-1.9375,-0.4375,-1.9375,-1.4375,-4.9375,1.625,-4.1875,3.0625,45.5625,43.4375,51.875,52.6875,53.875,42.6875,18.875,33.5,120.403862,111.550636,117.695816,108.113503,121.809967,114.779465,116.862572,115.352318,2.125,3815.5,3.660156,3.125,0.40625,0.015625,20.779221
3259000,0.4375,1.8125,0.5,1,-2.4375,3.9375,-1.9375,5.4375,42.875,40.4375,48.6875,45.625,50.875,38.6875,16.8125,31.875,119.257927,112.383675,118.42469,110.717186,123.319992,116.289497,120.976494,118.841309,2.210938,3815.585938,3.425781,3.140625,0.34375,0.015625,22.077923
3259020,3,4.4375,3.125,3.25,0,6.4375,0.5,7.8125,39.4375,37.875,45.75,39.0625,48.6875,35.875,16,30.25,117.539436,114.362694,118.893463,114.518929,122.851364,117.799828,123.736687,121.393188,2.324219,3815.667969,3.121094,3.171875,0.28125,0.015625,23.376623
3259040,5.25,6.375,5.375,5.5625,2.5625,9,3.25,10.1875,35.5625,34.9375,42.375,32.9375,46.6875,33.625,17.125,28.5625,116.65419,115.143936,119.362236,117.956131,120.976646,119.153923,125.45533,123.736763,2.441406,3815.753906,3.429688,3.203125,0.21875,0.015625,24.675325
3259060,7.5,8.625,7.875,8,5,11.3125,5.875,12.8125,31.125,30.875,38.6875,28.25,43.6875,31.1875,19.625,26.125,114.623154,113.68576,119.206001,120.091324,118.112366,119.778854,126.132339,124.465851,2.558594,3815.839844,3.632813,3.234375,0.140625,0.015625,25.974026
3259080,9.625,10.8125,10,10.625,7.4375,13.6875,8.5625,15.5,26.125,25.75,34.1875,24.6875,39.8125,29.0625,23.375,23.0625,112.904518,112.435822,117.539436,119.04969,114.987633,118.893463,124.778244,125.403175,2.675781,3815.921875,3.589844,3.25,0.0625,0.015625,27.272728
3259100,11.9375,13.3125,12.5625,13,9.625,16,10.875,17.9375,20.375,20,29.125,21.0625,34.1875,26.8125,25.6875,21.375,112.123352,110.404793,116.029182,118.008141,112.592056,117.747749,122.174355,124.465775,2.785156,3816.007813,3.175781,3.28125,-0.015625,0.015625,28.571428
3259120,14.375,15.5625,14.9375,15.4375,11.6875,18.5,13.25,20.375,14.375,14.5625,23.875,17.5,26.875,23.5625,24.8125,20.5,111.133881,108.529991,115.14386,116.133339,111.029724,115.820877,117.591515,122.330589,2.878906,3816.089844,2.992188,3.328125,-0.09375,0.03125,29.870131
3259140,16.4375,17.8125,17.125,17.625,13.875,20.6875,15.75,22.8125,9.1875,10.8125,18.125,14.5625,19.625,19.4375,19.625,19.1875,109.207001,101.134956,110.352715,113.321144,108.790382,113.164909,113.216988,117.487358,2.96875,3816.175781,2.722656,3.359375,-0.15625,0.03125,31.168831
3259160,18.5625,19.75,19.3125,19.75,15.9375,23,17.8125,25.4375,5.375,7.875,12.5,11.8125,12.5625,13.4375,12,17.875,104.363838,89.105057,101.291252,108.634216,105.197083,104.155525,109.571617,113.633682,3.050781,3816.257813,2.566406,3.359375,-0.234375,0.03125,32.467533
3259180,21,21.75,21.625,22,18.25,25.375,20.125,27.5,3.375,4,7.3125,9.25,7.0625,8.1875,4.75,14.3125,94.052444,77.595871,100.145538,99.208138,98.531128,96.604248,101.082939,112.74836,3.125,3816.371094,2.117188,3.34375,-0.296875,0.03125,33.766235
3259200,22.875,23.5,23.8125,24.1875,20.625,27.375,22,29.6875,2.1875,1.4375,2.875,6.75,3.8125,3.9375,2.125,10.6875,83.064034,75.04406,94.989838,90.563232,93.739975,87.021942,94.469063,109.988235,3.1875,3816.453125,1.75,3.328125,-0.3125,0.046875,35.064934
3259220,24.75,24.1875,25,26.25,22.375,29.1875,24,31.375,1.9375,0.1875,-0.8125,3.8125,2.125,1.75,1.625,6.25,78.585297,74.523232,82.595284,81.293335,87.021889,73.377525,92.021347,99.78093,3.289063,3816.566406,1.816406,3.3125,-0.375,0.046875,36.363636
3259240,25.9375,24.4375,25.5,27.8125,23.875,29.4375,26.125,33.6875,0.9375,-1.8125,-2.0625,1.5625,0.375,0.1875,0.6875,2.875,71.294456,73.11718,68.117714,68.482262,73.221336,55.827362,89.417519,86.865707,3.332031,3816.648438,1.09375,3.3125,-0.40625,0.046875,37.662338
3259260,26.25,25.8125,29.625,28.0625,24.625,31.4375,26.375,36.4375,-0.4375,-0.875,-17,0,-3.9375,-12.375,-0.375,1.5625,62.962017,67.440704,54.837883,49.734264,52.442307,34.006779,79.783134,71.138222,3.359375,3816.734375,-1.667969,3.25,-0.421875,0.046875,38.96104
3259280,27.3125,29.125,30.125,29.6875,26.75,32.375,28.5,38.0625,-2.9375,-9.5,-30.4375,-8.1875,-7.75,-20,-2.5,0.1875,54.317074,59.576923,36.766876,31.66326,35.048313,9.009447,64.420151,53.483829,3.335938,3816.820313,-2.085938,3.09375,-0.40625,0.046875,40.259739
3259300,30.0625,30.875,29.375,30.625,27.875,32.125,31.1875,37.8125,-4.4375,-13.6875,-27.3125,-14.0625,-12.625,-15,-6.5,-14.9375,45.047237,46.192947,12.654889,11.040479,19.008371,-13.644365,41.610107,34.475456,3.324219,3816.929688,-1.882813,3.03125,-0.375,0.046875,41.558441
3259320,30.5625,31.625,29.625,30.625,27.0625,31.625,32.5,38.3125,-12.9375,-19.1875,-18.375,-13.8125,-13.75,-16.875,-20.4375,-27.6875,35.881535,28.903122,-17.341873,-9.842685,0,-33.590115,21.247702,6.770101,3.34375,3817.015625,-0.289063,2.9375,-0.375,0.046875,42.857143
3259340,31.125,31.375,30.375,29.4375,25.6875,30.1875,32,38.0625,-19.8125,-19.375,-9.6875,-21.3125,-23.375,-9.125,-35.0625,-14.6875,20.102005,3.749597,-51.400719,-27.340809,-17.341885,-55.56694,-4.270374,-22.080957,3.5,3817.097656,4.964844,3.015625,-0.421875,0.0625,44.155846
3259360,31.125,31.125,28.8125,29.25,26.25,28.0625,30.9375,38.0625,-22.9375,-21.75,-7.625,-28.5,-24.875,-14.9375,-33.5625,-4.25,-1.249865,-25.257685,-74.419029,-46.817852,-39.683208,-71.971382,-36.87101,-52.390163,3.515625,3817.210938,-0.253906,3.078125,-0.453125,0.0625,45.454544
3259380,31.125,29.625,26.0625,27.5625,25.6875,26.9375,29.0625,37.5625,-22.9375,-14.8125,-15.4375,-19.875,-19.0625,-22.875,-18,-12.8125,-26.820015,-47.390705,-93.739861,-65.305435,-58.222866,-83.220161,-69.627884,-85.771973,3.621094,3817.292969,4.5,3.140625,-0.515625,0.0625,46.753246
3259400,30.875,29.125,23.375,25.75,23.875,25.375,29.0625,34.8125,-15.5625,-13.875,-18.5625,-12.375,-12.875,-13.375,-6.875,-17.875,-46.817879,-66.503265,-114.258545,-77.856209,-71.91935,-97.281204,-93.531609,-119.726707,3.730469,3817.40625,2.8125,3.203125,-0.609375,0.078125,48.051949
3259420,28.9375,27.6875,21.125,24.6875,22.875,23.5,26.125,32.4375,-14.375,-14.5,-12.8125,-11.375,-11.375,-5.25,-12.9375,-9,-67.909363,-81.189186,-130.350555,-91.083954,-87.28228,-107.175972,-111.238037,-142.328445,3.792969,3817.492188,2.632813,3.25,-0.671875,0.078125,49.350651
3259440,27.625,25.625,18.1875,23,20.1875,21.1875,23.6875,28.25,-16.9375,-12.8125,-7.25,-13.0625,-13.0625,-7.6875,-16.875,-6.75,-87.594688,-94.677254,-136.287338,-105.926041,-105.769806,-115.039635,-127.590363,-160.034775,3.875,3817.601563,1.457031,3,-0.765625,0.078125,-49.350651
3259460,25.375,23.5,15.8125,20,17.5625,19,20.3125,23.25,-17.375,-10.875,-6.5,-10.125,-10.0625,-7.4375,-11.25,-9.125,-106.030197,-105.873962,-139.516159,-116.13327,-118.737152,-124.465698,-142.015884,-166.961105,3.90625,3817.714844,0.988281,2.90625,-0.78125,0.078125,-48.051949
3259480,23.125,20.8125,12.8125,18.1875,15.3125,15.125,17.5625,19.6875,-15.0625,-9.8125,-7.0625,-8.8125,-7.6875,-5,-9.5625,-11.4375,-121.966049,-118.68515,-143.890778,-126.861351,-127.902908,-132.641983,-156.181122,-167.16951,3.980469,3817.800781,1.796875,2.84375,-0.828125,0.078125,-46.753246
3259500,20.4375,18.6875,9.6875,14.875,12.6875,12.75,14.375,17.9375,-10.3125,-8.75,-5.75,-8.6875,-8.125,-4.6875,-7.5,-9.8125,-132.589661,-127.017349,-147.744247,-135.610153,-136.860016,-138.526505,-161.388596,-164.929871,4.085938,3817.910156,3.007813,2.8125,-0.875,0.078125,-45.454544
3259520,17.625,16.125,6.8125,11.9375,9.875,10.4375,10.875,14.625,-8.0625,-7.9375,-4.3125,-9.25,-8.375,-5,-5.625,-6.9375,-143.005264,-132.381424,-149.098358,-139.099442,-141.338791,-140.974243,-167.742157,-159.774277,4.152344,3818.023438,2.910156,2.8125,-0.953125,0.09375,-44.155846
3259540,14.625,13.3125,3.6875,9.1875,6.875,7.6875,7.5,12,-7.625,-7.9375,-4.125,-8.0625,-7.0625,-5.0625,-3.5,-6.0625,-150.817017,-137.953827,-150.087921,-140.297318,-144.255219,-142.849121,-171.804321,-157.587112,4.234375,3818.136719,2.386719,2.796875,-1.015625,0.09375,-42.857143
3259560,11.25,10.25,0.5,6.125,3.875,4.375,4.0625,8.125,-7,-7.1875,-3.5,-7,-5.3125,-4.8125,-3.3125,-7.25,-157.430878,-143.005356,-148.473526,-142.43251,-147.379883,-142.536667,-175.033142,-162.794891,4.324219,3818.246094,2.632813,2.734375,-1.078125,0.09375,-41.558441
3259580,8.1875,7.375,-2.375,3.625,0.75,1.375,0.5,4.9375,-6.375,-6.625,-3.875,-6.1875,-5.3125,-3.6875,-4.125,-7.25,-162.5345,-148.942215,-146.494568,-140.50563,-148.161057,-145.765472,-175.39769,-171.648102,4.414063,3818.332031,2.765625,2.671875,-1.140625,0.09375,-40.259739
3259600,5,4.625,-5.25,1,-2.4375,-1.25,-3.3125,1.3125,-5.5625,-5.875,-3.25,-6.75,-6,-3.6875,-4.5625,-6,-166.232117,-150.660873,-145.036484,-140.609879,-147.640366,-145.921799,-173.627151,-174.25209,4.496094,3818.441406,2.671875,2.546875,-1.1875,0.09375,-38.96104
3259620,1.4375,1.375,-8.0625,-2.125,-4.9375,-4.375,-6.9375,-2.125,-4.75,-5.3125,-3.0625,-6.875,-4.9375,-3.5,-3.5,-4.3125,-166.180038,-152.119049,-142.432587,-138.162216,-148.056992,-142.901291,-170.242096,-176.283127,4.546875,3818.554688,2.558594,2.390625,-1.234375,0.09375,-37.662338
3259640,-1.9375,-1.875,-10.875,-4.9375,-8,-7.375,-10.125,-5.6875,-3.5625,-4.5,-3.25,-6,-4.75,-2.8125,-2.875,-4.1875,-165.346695,-151.233643,-139.93277,-135.297867,-148.681824,-138.370453,-167.325653,-174.199905,4.613281,3818.667969,2.097656,2.265625,-1.265625,0.09375,-36.363636
3259660,-5.5,-5.125,-13.6875,-7.6875,-10.875,-10.1875,-13.4375,-9.5625,-2.6875,-4.125,-2.875,-4.875,-5.125,-3.0625,-2.5,-3.3125,-164.617706,-150.504639,-138.63092,-132.43367,-148.629837,-136.131195,-165.034332,-172.533524,4.671875,3818.78125,1.507813,2.171875,-1.3125,0.09375,-35.064934
3259680,-8.875,-7.6875,-16.5625,-10.625,-13.75,-12.625,-16.5625,-12.8125,-1.9375,-3.875,-3.25,-4.875,-4.9375,-3.0625,-1.4375,-2.875,-162.222229,-149.671494,-136.547897,-129.569473,-148.994476,-133.787781,-164.669891,-169.87767,4.726563,3818.890625,1.429688,2.09375,-1.328125,0.09375,-33.766235
3259700,-11.5625,-11,-19.1875,-12.5625,-17.125,-15.125,-19.4375,-16.1875,-1.5625,-2.625,-2.875,-6.5625,-4.25,-2.8125,-0.1875,-2.1875,-158.107986,-147.015442,-134.464706,-127.225899,-149.358932,-130.454712,-165.242645,-170.398331,4.765625,3819.03125,0.699219,2.03125,-1.34375,0.09375,-32.467529
3259720,-14.875,-13.5625,-21.8125,-15.125,-20.1875,-17.625,-22.9375,-19.375,-1,-2.625,-2.4375,-6.5625,-3.625,-3.0625,0.9375,-1,-153.525146,-144.411545,-133.631454,-126.705116,-146.859207,-128.527847,-161.284729,-174.356247,4.789063,3819.144531,0.269531,1.984375,-1.375,0.09375,-31.168831
3259740,-18.0625,-16.5,-24.5625,-17.375,-23,-20.5,-26.4375,-22.5,-0.6875,-1.625,-2.875,-5.0625,-2.75,-2.8125,0.4375,-0.5625,-149.515167,-142.120132,-138.110138,-126.705116,-143.369995,-126.705116,-150.76503,-167.16951,4.839844,3819.253906,-0.425781,1.953125,-1.375,0.09375,-29.870132
3259760,-21.0625,-19.5625,-27,-20.125,-25.9375,-22.9375,-30.1875,-25.875,-0.4375,-0.8125,-2.625,-4.25,-1.9375,-2.1875,0.8125,0,-146.598724,-143.161591,-136.96434,-127.642441,-138.005905,-125.298943,-138.89122,-157.847504,4.828125,3819.367188,-1.828125,1.90625,-1.34375,0.109375,-28.571426
3259780,-23.875,-22.3125,-29.5625,-22.9375,-28.625,-25.4375,-33.375,-30,0.375,-0.375,-0.5625,-3.625,-3.1875,-1.3125,1.4375,1.625,-144.255219,-146.44249,-133.839691,-124.361542,-130.871262,-122.1222,-131.235794,-146.13002,4.800781,3819.480469,-2.117188,1.84375,-1.3125,0.109375,-27.272728
3259800,-26.5,-25,-32.5,-25.5625,-31.1875,-28,-35,-34.5625,1,-0.375,0.8125,-2,-4.0625,0,0.625,3.125,-138.370438,-146.650803,-125.611412,-114.675095,-124.882324,-117.383133,-127.277893,-134.204224,4.773438,3819.5625,-2.621094,1.78125,-1.25,0.109375,-25.97403
3259820,-29.4375,-27.625,-36.6875,-28.0625,-33.625,-30.1875,-36.0625,-34.875,1.375,0.375,0,-1.5625,-3,1.125,0.1875,4.5,-131.444107,-141.130569,-114.466782,-102.69722,-117.643524,-110.769264,-118.060143,-119.987015,4.765625,3819.675781,-1.457031,1.65625,-1.203125,0.109375,-24.675323
