Time,SwivelPower,SwivelPower,SwivelPower,SwivelPower,SwivelPower,SwivelPower,SwivelPower,SwivelPower,MinAngle,MinAngle,MinAngle,MinAngle,MinAngle,MinAngle,MinAngle,MinAngle,CatchSlip,CatchSlip,CatchSlip,CatchSlip,CatchSlip,CatchSlip,CatchSlip,CatchSlip,MaxAngle,MaxAngle,MaxAngle,MaxAngle,MaxAngle,MaxAngle,MaxAngle,MaxAngle,FinishSlip,FinishSlip,FinishSlip,FinishSlip,FinishSlip,FinishSlip,FinishSlip,FinishSlip,Drive Start T,Drive Start T,Drive Start T,Drive Start T,Drive Start T,Drive Start T,Drive Start T,Drive Start T,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Drive Time,Drive Time,Drive Time,Drive Time,Drive Time,Drive Time,Drive Time,Drive Time,Recovery Time,Recovery Time,Recovery Time,Recovery Time,Recovery Time,Recovery Time,Recovery Time,Recovery Time,Angle Max F,Angle Max F,Angle Max F,Angle Max F,Angle Max F,Angle Max F,Angle Max F,Angle Max F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q4,Work PC Q4,Work PC Q4,Work PC Q4,Work PC Q4,Work PC Q4,Work PC Q4,Work PC Q4,Max Force PC,Max Force PC,Max Force PC,Max Force PC,Max Force PC,Max Force PC,Max Force PC,Max Force PC,Rating,AvgBoatSpeed,StrokeNumber,Dist/Stroke,Average Power
2965780,180,304,341,311,410,334,297,330,-45.0625,-48.1875,-46.5625,-46.125,-49.625,-48.0625,-47.4375,-44.8125,6.75,8.9375,2.5,8.5625,4.125,7.9375,6.1875,11.375,28.9375,29.625,30.125,32.5625,28.9375,31.875,29.875,39.0625,18.1875,15.125,10.125,13.3125,11.1875,9.4375,14.4375,11.125,40,41,44,41,43,43,42,41,180,304,341,311,410,334,297,330,0.719971,0.740234,0.76001,0.719971,0.680176,0.670166,0.810059,0.76001,0.630127,0.619873,0.540039,0.610107,0.619873,0.629883,0.5,0.580078,-15.6875,-15.5625,-29.8125,-10.125,-12.4375,-24.625,-28.5625,-20.6875,-35.748238,-30.828125,-37.739265,-27.702204,-38.127071,-33.638599,-36.481068,-28.163462,26.656033,18.522144,24.413261,18.612022,19.751944,18.876287,26.66334,19.334534,43.750824,48.157173,38.510307,45.173088,38.002163,39.929413,41.871452,46.395351,27.620327,30.162971,28.587404,31.390507,34.262669,31.488371,26.290089,25.92107,1.972818,3.157712,8.489024,4.824377,7.983222,9.705933,5.175118,8.349044,39.695946,41.927711,25.311527,45.750599,47.334923,29.31978,24.899599,28.763041,44,4.921875,618,6.695313,313
2967140,165,303,324,308,387,337,300,313,-44,-48.625,-48.25,-45.0625,-48.875,-47.3125,-50.125,-44.8125,10.4375,9.625,4.125,9.125,5.75,9.1875,10.375,11,30.3125,28.125,26.9375,29.25,29.25,31.4375,29.875,38.5625,17.25,12,7.5,9.75,11.25,8.375,13.25,10.875,39,40,44,40,43,42,42,41,165,303,324,308,387,337,300,313,0.72998,0.699951,0.76001,0.699951,0.709961,0.73999,0.689941,0.76001,0.639893,0.679932,0.559814,0.629883,0.609863,0.579834,0.649902,0.599854,-13.8125,-16.25,-30.75,-11.3125,-9.8125,-12.0625,-28.8125,-21.8125,-33.461483,-32.032787,-38.167721,-26.875145,-36.512276,-33.881248,-35.379776,-28.675003,24.745621,17.602772,27.719858,17.927765,18.641052,18.287313,20.392914,21.209097,41.970673,45.712475,38.298325,45.311073,38.057396,38.225483,44.445221,46.061256,30.222124,32.196144,26.808048,31.127285,36.014557,32.567547,28.521263,26.043093,3.061583,4.488608,7.173765,5.633879,7.286999,10.919657,6.640604,6.686555,40.622372,41.242039,22.400002,44.189854,50,44.761906,26.110262,27.586206,44,4.816406,619,6.554688,304
2968480,170,296,322,315,377,324,270,318,-44.5625,-47.9375,-47.4375,-45.8125,-48.875,-46.6875,-53.1875,-45.75,10.1875,10.0625,3.5,7.9375,11,9.375,16.25,10.9375,30.5625,28.875,29.625,30.625,29.25,30.6875,29.875,38.3125,19.0625,14.4375,10.4375,11.6875,11.5625,8.8125,12.375,10.5,38,39,44,41,42,41,41,40,170,296,322,315,377,324,270,318,0.719727,0.72998,0.76001,0.699951,0.649902,0.709961,0.699951,0.77002,0.640381,0.650146,0.540039,0.620117,0.630127,0.600098,0.620117,0.590088,-14.0625,-15.5625,-29.8125,-13.5,-7.5,-11,-25.0625,-20.6875,-28.003571,-31.637501,-37.835449,-29.880486,-32.603127,-33.841179,-32.88726,-29.14537,24.262329,17.834167,28.004051,18.452646,13.463172,18.79574,11.609012,20.609875,44.631405,46.224003,37.561554,44.501984,38.52124,37.846367,46.571064,45.053959,27.923769,31.916008,26.141531,30.18409,39.7658,33.462505,33.230007,25.808525,3.1825,4.025823,8.292862,6.861284,8.249783,9.895381,8.589916,8.527637,40.598999,42.148087,23.244553,42.273098,52.960003,46.122776,33.112583,29.814127,44.5,4.683594,620,6.277344,299
2969840,186,292,316,311,390,317,285,299,-44,-47.4375,-47.8125,-46.625,-47.5625,-46.25,-55.125,-44.8125,10,9.25,2.8125,9.9375,7.6875,7.75,17.125,11.875,29.25,30.375,27.1875,32.0625,29.75,30.6875,29.875,39.3125,15.6875,15.4375,8.5625,13.8125,11.125,8.625,11.875,12.625,39,40,44,41,42,42,41,41,186,292,316,311,390,317,285,299,0.669922,0.75,0.769775,0.699951,0.680176,0.72998,0.719971,0.76001,0.679932,0.619873,0.550049,0.619873,0.599854,0.589844,0.619873,0.579834,-12,-15.3125,-32.75,-11.125,-8.1875,-26.6875,-24.4375,-19.625,-33.553123,-32.832752,-38.676056,-27.940689,-33.2939,-33.881092,-34.777443,-27.136251,22.066011,19.829386,29.612175,17.493036,16.298462,20.035625,10.015206,19.723282,42.019875,46.129425,37.159069,46.634586,38.400345,37.549053,45.631741,48.195847,32.7047,30.881754,26.678324,30.669531,37.845459,31.738863,34.6521,24.578318,3.209411,3.159432,6.550432,5.202842,7.455736,10.676459,9.700954,7.502549,43.353088,41.285141,19.577579,45.11517,51.205791,25.426483,35.657227,29.940563,44,4.816406,621,6.554688,299
2971220,191,292,319,300,368,351,279,310,-45.0625,-48.1875,-46.375,-45.8125,-48.4375,-49.4375,-47.1875,-46.9375,9.375,8.8125,5,8.125,10.5625,6.5,8.4375,11.9375,29.5,30.875,29.875,29.25,29.5,30.4375,30.125,39.0625,15.4375,15.6875,10.5625,10.6875,11,7.75,12.8125,12.125,39,41,45,42,44,44,43,43,191,292,319,300,368,351,279,310,0.73999,0.76001,0.699951,0.719971,0.659912,0.689941,0.706543,0.77002,0.660156,0.640137,0.640137,0.620117,0.640137,0.660156,0.653564,0.590088,-13.8125,-14.3125,-30.3125,-12.75,-5.875,-29.375,-25.5625,-20.6875,-27.451756,-33.374687,-36.670311,-29.422916,-31.169329,-35.007038,-35.671455,-29.41954,21.798544,20.185574,29.366959,18.715063,13.579634,18.103607,21.599316,19.485262,44.425472,46.122829,37.913849,45.342899,38.235653,36.964302,42.119015,46.481152,29.545355,29.879963,26.431067,29.944996,40.168869,33.3554,29.143261,25.851759,4.230627,3.811628,6.288133,5.997045,8.015839,11.576695,7.138409,8.18182,41.911148,42.845852,21.065573,43.791389,54.611069,25.117371,27.970898,30.523256,43,4.667969,622,6.445313,301
2972580,157,280,304,310,367,312,266,305,-44,-47.4375,-48.0625,-48.1875,-47.8125,-47.125,-46.6875,-46.4375,16.1875,9,5.1875,8.75,10.875,11.375,9.5625,11.875,29.8125,30.375,26.9375,29.25,28.375,27.625,29.875,38.8125,16.625,15.375,8.0625,10.5625,10.0625,5.6875,12.6875,11.5625,37,41,45,42,43,42,42,42,157,280,304,310,367,312,266,305,0.699951,0.75,0.76001,0.710205,0.640137,0.640137,0.690186,0.789795,0.679932,0.649902,0.560059,0.629883,0.659912,0.679932,0.649902,0.580078,-15.4375,-15.5625,-31,-14.625,-6.5625,-10.1875,-24.4375,-20.6875,-27.444704,-32.201649,-38.030331,-30.086224,-31.39629,-32.514084,-33.791565,-28.58923,23.941364,20.149569,27.202433,18.059072,13.680191,16.8262,19.707607,20.268972,43.603451,46.054504,39.048923,45.78603,38.699211,38.844135,43.248108,46.224319,28.109875,30.581049,25.826046,28.690355,39.726601,33.350796,30.2764,25.703331,4.345316,3.214882,7.922595,7.464541,7.893999,10.978864,6.767885,7.80337,38.565399,40.963856,22.033899,42.21698,53.354889,47.016708,28.756058,30.20528,44,4.527344,623,6.160156,287
2973940,160,264,340,278,392,337,283,302,-44.8125,-47,-49.6875,-44.3125,-48.4375,-45.375,-49.875,-45.0625,9.25,12.0625,3.25,7.8125,3.6875,7.1875,7.5,11.8125,30.3125,30.375,29.875,28.3125,27.3125,31.1875,29.0625,39.0625,17.5625,17,10,10.8125,10.75,10,11.25,12.5625,40,41,44,42,44,44,43,42,160,264,340,278,392,337,283,302,0.73999,0.699951,0.800049,0.709717,0.699951,0.780029,0.689941,0.780029,0.650146,0.670166,0.550049,0.630371,0.610107,0.530029,0.660156,0.590088,-17,-13.25,-35.0625,-10.125,-11.625,-25.4375,-30.6875,-20.5,-34.82476,-29.194962,-40.864285,-28.271875,-37.678123,-32.538391,-37.840889,-27.971809,26.980574,17.00399,27.596909,19.769112,20.587368,19.420746,26.08222,19.403103,44.431442,48.966972,34.337513,44.689384,38.208858,39.975731,39.807617,47.303791,25.399395,31.788334,30.075117,30.844576,34.057674,31.403858,24.916727,26.022631,3.188587,2.240703,7.990455,4.696928,7.146102,9.199663,9.193437,7.27047,37.021629,43.61874,18.381777,45.621349,48.081635,26.876513,23.363775,29.19762,44,4.757813,624,6.472656,294
2975300,132,258,322,284,386,311,257,296,-42.875,-45.8125,-47.625,-44.8125,-48.6875,-47.8125,-46.6875,-43.625,13.4375,9.625,7.25,8.5625,3.75,6.1875,7.125,11.9375,27.875,30.625,29.375,32.3125,28.375,29,30.9375,38.0625,20.5625,15.6875,10.0625,13.1875,12.625,7.625,13.625,11.5,37,41,43,42,43,43,42,41,132,258,322,284,386,311,257,296,0.710449,0.819824,0.75,0.710205,0.700195,0.800049,0.820068,0.77002,0.649658,0.560059,0.560059,0.619873,0.619873,0.540039,0.52002,0.570068,-13,-15.3125,-27.25,-10.625,-13.75,-10.5,-28.3125,-18.6875,-32.712212,-31.859167,-35.052959,-30.30125,-38.499535,-34.910553,-35.945183,-26.706879,26.600023,18.444324,24.577253,20.019064,21.864185,19.221041,25.877958,18.358479,44.847149,47.582283,39.940239,43.862095,39.425617,38.320999,41.536686,47.008202,28.013464,30.745077,28.732708,31.104908,33.293705,32.725773,23.698566,26.703226,0.539359,3.228317,6.749798,5.013935,5.41649,9.732184,8.886792,7.930089,42.226147,40.821259,26.461039,44.327389,45.336578,47.974583,24.16,30.527925,44,4.570313,625,6.21875,280
2976680,144,258,309,284,352,302,255,309,-44.5625,-44.1875,-46.375,-42.8125,-44.3125,-45.375,-45.25,-44.0625,16.625,10.5,4.6875,8.4375,6.6875,10.6875,7.1875,10.25,29.25,30.125,29.875,29.25,29.25,29.1875,30.125,38.5625,19.0625,15.75,10.25,10.9375,12.1875,7,13.0625,11.875,37,41,45,42,44,44,44,44,144,258,309,284,352,302,255,309,0.72998,0.800049,0.780029,0.699951,0.780029,0.709961,0.75,0.77002,0.669922,0.599854,0.559814,0.649902,0.539795,0.619873,0.609863,0.589844,-15.1875,-14.5625,-28.625,-13.25,-11.625,-24.875,-26.25,-19.8125,-26.660255,-26.665707,-35.621803,-27.570467,-30.372746,-31.817818,-34.802494,-28.254089,19.365351,16.967279,27.596546,19.319719,17.428429,17.754196,25.7584,22.540483,48.156357,48.676014,37.995949,45.882561,41.196358,38.074963,41.704071,46.170845,30.125662,32.193527,27.635193,29.807285,35.492493,33.396141,25.740089,24.127163,2.352626,2.163179,6.772315,4.990437,5.882723,10.774696,6.797436,7.161502,39.4958,40.565254,23.278688,40.39283,44.810123,26.951519,25.454544,29.34947,43,4.585938,626,6.332031,276
2978040,141,262,305,286,361,308,266,300,-41.5,-46.5,-47.4375,-44.0625,-46.9375,-48.75,-47.6875,-44.3125,15.0625,10.25,5.8125,8.3125,4.75,11.875,6.5,11.0625,29.25,30.375,29.875,31.3125,24.625,26.9375,30.6875,38.8125,18.875,15.75,10.4375,14.3125,8.25,5.4375,13.3125,12.3125,36,41,44,42,43,44,43,43,141,262,305,286,361,308,266,300,0.719971,0.793213,0.780029,0.810059,0.780029,0.650146,0.750244,0.800049,0.699951,0.626709,0.580078,0.560059,0.560059,0.669922,0.629883,0.600098,-15.6875,-15.0625,-29.3125,-11.3125,-13.5,-24.875,-28.8125,-20.9375,-24.962914,-31.341667,-36.396851,-28.953125,-34.663788,-32.008156,-37.099007,-28.321079,19.586405,18.914459,26.21727,19.313066,17.639509,15.538952,28.01527,21.335764,50.003601,47.691254,38.993717,46.206623,40.603603,38.961266,40.304985,47.228455,27.700678,30.009859,27.881342,30.624338,35.278053,32.771973,24.87075,25.684875,2.709317,3.384425,6.907678,3.855971,6.478833,12.727806,6.808995,5.750905,36.06987,40.89431,23.443815,43.822079,45.499184,29.704512,24.082935,28.1203,44,4.285156,627,5.828125,278
2979420,140,275,306,276,360,305,236,282,-41.5,-45.8125,-46.1875,-43.8125,-45.5625,-46.6875,-46.5,-44.5625,15,9.125,4.3125,8.625,6.375,8.6875,7.5625,10.5,30.0625,30.625,29.625,31.8125,28.9375,31.1875,30.125,38.8125,17.75,14.5,10.5625,14.75,11.6875,9.625,14.125,12,37,41,45,42,44,44,44,43,140,275,306,276,360,305,236,282,0.719971,0.820068,0.77002,0.730225,0.690186,0.75,0.77002,0.810059,0.659912,0.579834,0.569824,0.619629,0.619629,0.589844,0.589844,0.589844,-14.0625,-14.8125,-29.25,-13.9375,-8.4375,-10.1875,-28.8125,-21.125,-26.658751,-32.067257,-36.677143,-28.239643,-31.627277,-34.000275,-35.135281,-29.257813,23.800774,18.627382,28.784708,20.060823,18.13204,19.722738,26.954641,22.437288,45.981922,45.580708,37.682949,47.800793,38.919357,39.310123,41.744236,45.331177,26.641136,31.170797,27.17264,28.436903,37.071014,31.627728,25.627354,25.562254,3.576169,4.621113,6.359704,3.70148,5.877594,9.339411,5.673766,6.669277,38.207138,41.465378,22.341303,39.504131,49.832214,46.869984,23.083199,28.110945,43,4.460938,628,6.160156,272
2980840,130,266,308,261,329,314,260,253,-43.6875,-45.3125,-47.25,-44.8125,-48.4375,-47.5625,-50.8125,-45.75,16.625,8.6875,4,9.25,9.3125,8.6875,10.8125,12.1875,30.5625,30.125,29.125,29.6875,29.25,31.4375,32.25,39.5625,18.6875,14.5625,8.4375,12.625,12.375,8.6875,12.6875,10.8125,37,43,47,44,44,45,44,42,130,266,308,261,329,314,260,253,0.77002,0.812988,0.780029,0.72998,0.700195,0.690186,0.76001,0.829834,0.639893,0.566895,0.550049,0.610107,0.639893,0.639893,0.639893,0.580078,-15.6875,-15.0625,-29.5625,-11.5625,-6.125,-10.75,-30.6875,-22.0625,-32.512039,-32.471169,-37.312206,-28.37565,-33.940414,-33.544224,-37.025208,-29.582376,26.257292,20.524511,28.823208,19.161152,16.073977,18.622084,21.175531,21.580757,44.880356,45.8311,36.191395,46.336521,37.277023,38.676498,42.103569,44.814049,26.487087,30.025938,28.156836,30.310144,40.022762,32.376076,28.78793,26.062784,2.375269,3.618448,6.828565,4.192181,6.626236,10.325345,7.93297,7.542408,37.710438,40.099422,22.712681,43.111832,54.465,46.598099,24.228743,27.76557,42,4.398438,629,6.25,265
2982400,166,322,367,297,332,328,269,315,-49.1875,-56,-56.3125,-52.4375,-52.25,-54.4375,-53.9375,-49.8125,11.6875,9.3125,2.8125,10.25,6.3125,10.6875,10,11.5625,30.875,32.375,28.25,33.3125,29.75,32.375,34.25,41.25,16.375,12.875,4.625,12.75,11.6875,8.6875,13.8125,9.375,44,47,49,45,47,47,46,45,166,322,367,297,332,328,269,315,0.859863,0.830078,0.824707,0.829834,0.819824,0.869873,0.790039,0.859863,0.670166,0.72998,0.695313,0.700195,0.690186,0.630127,0.73999,0.670166,-12.25,-18.875,-28.84375,-13.25,-10.3125,-14.625,-32.625,-27.1875,-34.328949,-40.893631,-47.287399,-29.17507,-27.393463,-37.301105,-41.255749,-33.574944,20.203264,18.021099,22.755121,15.659118,16.290051,16.050703,22.186995,20.559866,41.826176,43.400501,36.809292,44.691551,37.054619,40.245975,41.685963,42.736904,33.512482,32.489605,31.642448,33.255707,39.186253,32.981735,28.243763,27.229395,4.458077,6.08879,8.793138,6.393627,7.469071,10.721587,7.883281,9.473829,45.531586,42.008488,31.06007,45.699711,51.143295,45.860332,24.167257,24.845573,38,4.34375,630,6.777344,299
2984000,162,276,336,257,314,302,259,283,-49.4375,-53.375,-52.1875,-50.125,-51.375,-53.9375,-55.125,-50.8125,16.125,9.3125,4.5,10.625,7.8125,12.25,10.9375,12.4375,31.9375,31.625,31.875,32.8125,30.8125,32.625,33.5,41.75,16.625,13.4375,9.6875,15.875,11.4375,10.3125,13.75,10.875,42,46,49,46,48,48,48,47,162,276,336,257,314,302,259,283,0.900146,0.880127,0.880127,0.810059,0.780029,0.810059,0.780029,0.870117,0.709961,0.76001,0.699951,0.77002,0.76001,0.72998,0.800049,0.72998,-12.75,-19.3125,-34.5625,-14.625,-5.6875,-15.375,-33.125,-26.125,-28.345673,-37.958553,-41.815777,-28.301861,-23.225,-36.788872,-40.925892,-33.584969,18.724638,18.681234,24.075108,16.794275,14.827199,15.444073,21.47434,19.935284,42.984524,43.537945,38.275494,48.863785,34.590557,40.204037,42.767368,43.640797,33.323334,32.06007,29.774269,29.909824,41.739368,32.790543,25.495642,28.504562,4.967503,5.720754,7.87513,4.432112,8.842878,11.561348,10.262642,7.919356,44.946404,40.073528,20.966543,42.803314,55.589355,44.548737,24.823696,26.671167,37.5,4.570313,631,7.3125,273
2985580,141,270,320,246,330,321,231,286,-48.9375,-51.8125,-53.5,-49.5625,-52,-51.0625,-52.4375,-49.0625,15.875,10.9375,4.25,11.375,5.9375,8.25,9.1875,11.8125,31.125,30.375,31.375,31.125,30,32.875,28.8125,41.5,17.625,12.75,10.1875,14.6875,11.9375,10.125,10.0625,10.5625,41,45,49,46,47,48,48,46,141,270,320,246,330,321,231,286,0.839844,0.879639,0.860107,0.820068,0.819824,0.780029,0.75,0.880127,0.76001,0.720215,0.679932,0.719971,0.720215,0.719971,0.77002,0.689941,-18.625,-18.375,-36.9375,-13,-11.625,-14.125,-31.8125,-26.375,-34.585358,-31.917309,-44.327423,-26.542969,-36.231251,-36.540966,-39.809948,-32.868843,21.539759,16.179739,24.386993,16.171387,17.643726,18.613808,26.805588,20.856213,42.356144,46.276604,36.390667,46.582481,37.922169,40.50386,39.208538,43.911163,30.966934,32.265324,31.101814,32.435707,37.317013,30.925528,23.456717,28.395275,5.137162,5.278333,8.120528,4.810424,7.117095,9.956802,10.52916,6.837349,37.480679,40.074905,19.513992,44.117649,49.237804,44.005959,24,25.051762,37.5,4.179688,632,6.609375,268
2987120,144,281,325,260,320,283,238,287,-47.1875,-53.125,-50.5,-50.125,-51.5625,-52.125,-52.6875,-49.3125,19.4375,10.3125,3.25,11.125,7.1875,10.5,8.4375,11.3125,31.375,31.375,31.375,32.5625,30.25,32.375,33.25,40.75,18.4375,13.8125,8.9375,15.1875,11.125,10.25,16,10,39,44,49,45,47,47,47,45,144,281,325,260,320,283,238,287,0.809814,0.889893,0.839844,0.779785,0.799805,0.826904,0.840088,0.849854,0.73999,0.699951,0.669922,0.73999,0.709961,0.663086,0.689697,0.709961,-14.875,-17.6875,-35.625,-14.1875,-9.8125,-15.625,-34.1875,-25.875,-28.462906,-35.772442,-42.079193,-27.951145,-27.686693,-36.747761,-40.683167,-33.579201,23.10165,16.922846,25.454763,16.334776,15.759091,17.14208,29.815117,21.584249,42.768681,44.365589,37.157314,46.742088,35.578159,41.188515,42.13364,42.999882,29.96077,32.504116,29.420242,31.828876,39.964973,29.625771,22.225021,27.256674,4.168901,6.207453,7.967681,5.094256,8.697777,12.043631,5.826217,8.159201,41.129673,41.93787,18.354912,43.46183,51.031322,43.195267,21.527273,26.023594,38.5,4.292969,633,6.613281,267
2988660,139,265,317,262,309,298,231,283,-47.4375,-50.4375,-52.1875,-49,-51.375,-51.0625,-51.75,-48.5625,16.625,9.9375,3.875,11.375,6.75,10.125,8.125,12.25,31.375,31.125,29.625,32.3125,30.25,31.4375,32.75,40.75,18.1875,15.3125,8.875,14.3125,11.5,9.625,14.625,10.0625,40,45,49,45,47,48,47,45,139,265,317,262,309,298,231,283,0.84668,0.919922,0.849854,0.800049,0.790039,0.809814,0.77002,0.869873,0.709961,0.630127,0.630127,0.699951,0.709961,0.640137,0.73999,0.660156,-15.9375,-18.875,-35.3125,-11.8125,-7.75,-15.375,-32.625,-25.875,-30.24053,-32.479607,-42.175102,-26.850353,-35.267708,-36.503849,-40.130997,-31.966507,21.642179,17.239187,25.837675,15.82081,17.380718,17.488346,28.211239,19.988853,45.660778,46.785946,37.049553,46.501083,35.69669,40.186604,41.433353,44.458004,29.250198,31.338428,30.270178,32.719669,39.086887,30.311081,23.230497,26.508669,3.446842,4.636433,6.842597,4.958437,7.835705,12.013968,7.124907,9.044473,39.968281,39.070831,20.373135,45.734051,53.445637,43.257576,22.633137,25.402378,38.5,4.328125,634,6.667969,263
2990180,124,272,314,250,303,305,223,271,-46.375,-52.0625,-51.9375,-49.3125,-50.25,-50.8125,-50.8125,-49.0625,22.8125,9.4375,4.8125,10.9375,5.75,8.8125,8.9375,11.8125,30.3125,31.375,30.875,31.8125,29.5,32.125,31.5,40.5,18.875,14.9375,9.8125,14.75,11.8125,9.9375,12.1875,11.5,37,44,49,44,46,47,46,44,124,272,314,250,303,305,223,271,0.810059,0.939941,0.849854,0.790039,0.77002,0.790039,0.800049,0.860107,0.72998,0.630127,0.620117,0.699951,0.709961,0.669922,0.719971,0.679932,-14.75,-17.6875,-33.75,-14.1875,-11.125,-12.3125,-30.6875,-25.875,-31.963001,-35.789688,-41.251831,-28.3333,-33.806252,-36.738258,-38.828758,-32.488338,22.813578,18.152622,26.332771,16.782921,17.996151,18.276587,26.284998,21.130407,42.798901,46.502895,36.34898,45.551662,37.246487,39.99498,41.340111,43.718594,31.864485,30.637342,29.799784,32.521999,37.497536,30.640579,23.421869,26.442524,2.523038,4.707147,7.518466,5.143417,7.259821,11.087855,8.953018,8.708478,41.238792,41.417912,21.962265,43.297379,49.059563,46.420498,24.449507,25.889742,39,4.183594,635,6.359375,257
2991720,133,255,322,251,296,320,225,256,-45.0625,-49.375,-51.125,-50.4375,-50.25,-52.6875,-50.5625,-49.0625,19.5625,10.4375,3.5625,10.875,7.75,8.125,7.25,12.9375,30.3125,31.375,31.625,32.3125,29.5,32.375,28.25,40.75,17.625,15.75,10.6875,15.1875,11.4375,9.75,9.5,10.5625,38,44,49,45,45,48,47,44,133,255,322,251,296,320,225,256,0.820068,0.860107,0.879883,0.840088,0.780029,0.830078,0.899902,0.850098,0.719971,0.679932,0.620117,0.679932,0.699951,0.649902,0.600098,0.689941,-11.5625,-15.8125,-34.5625,-13.25,-10.3125,-13.625,-32.375,-23.875,-31.400002,-31.336309,-42.304947,-28.584797,-31.825001,-38.373116,-39.391556,-31.665049,22.555759,18.031969,26.292252,16.319069,16.850876,18.680052,29.665873,18.597815,42.662598,47.900356,36.600201,45.77858,37.406071,39.6441,40.030392,43.543873,31.775955,30.813446,29.616333,32.767574,38.345852,31.946829,22.305309,27.51985,3.005692,3.25423,7.491213,5.134778,7.397201,9.729016,7.998428,10.338469,43.826656,41.563465,20.435762,44.939579,50.078369,45.922115,22.296793,28.044537,38.5,4.363281,636,6.722656,257
2993240,148,265,306,248,309,304,236,265,-45.3125,-50.9375,-51.75,-49.3125,-50.9375,-50.8125,-50.125,-48.3125,12.625,9.9375,5.375,12.125,7,9.0625,7.5,12.4375,30.5625,30.375,29.625,31.5625,29.75,31.4375,32.25,39.5625,17.5625,14.5,8.5625,16,12.25,9.8125,14.0625,10.0625,42,44,49,44,46,47,47,44,148,265,306,248,309,304,236,265,0.810059,0.890137,0.830078,0.790039,0.790039,0.806885,0.810059,0.870117,0.689941,0.649902,0.619873,0.689941,0.679932,0.633057,0.659912,0.659912,-11.5625,-18.375,-33,-14.625,-10.0625,-17.875,-30.9375,-24.375,-29.647915,-34.605835,-40.870289,-28.308273,-28.174166,-37.529606,-38.546787,-31.878168,22.284943,18.204533,24.959585,15.675783,17.032904,18.604273,30.332638,20.527632,44.335995,45.212215,37.343201,48.328247,36.611168,39.663174,40.061634,44.190235,30.085342,31.329145,30.284691,31.264162,39.547138,30.372974,23.213934,25.928467,3.29372,5.254105,7.412523,4.73181,6.808788,11.359582,6.391792,9.353663,44.009781,40.04612,22.624435,42.890263,50.658405,40.045593,23.292868,27.240398,39,4.328125,637,6.582031,260
2994720,153,249,323,244,290,280,240,246,-44.25,-48.875,-50.9375,-49.3125,-48.6875,-48.75,-49.875,-47.125,15.125,9.75,5.375,10.4375,8.125,9.625,9.4375,12.4375,30.0625,31.375,30.875,29,29.75,31.1875,32.25,39.8125,15.875,16.6875,9.5625,13.375,12.875,9.875,13.375,11.125,39,43,47,43,45,45,45,42,153,249,323,244,290,280,240,246,0.800049,0.830078,0.850098,0.780029,0.73999,0.840088,0.780029,0.860107,0.689941,0.669922,0.589844,0.679932,0.689941,0.589844,0.669922,0.629883,-11.75,-17,-33,-15.375,-5.6875,-13.125,-29.5625,-23.4375,-27.618055,-33.254997,-39.794121,-29.36202,-21.196877,-35.648548,-37.022133,-30.937075,22.279871,20.147631,24.698776,16.994896,15.501137,19.195969,23.715429,21.328869,41.982426,47.881428,37.46925,47.716797,35.052578,40.101521,42.339115,43.191868,31.343075,29.342577,30.063782,29.995129,42.94944,31.265358,26.080778,26.144732,4.394627,2.628368,7.768196,5.293181,6.496844,9.437151,7.864676,9.334529,43.26123,39.719627,21.925133,42.588234,54.820717,44.566067,24.733637,27.246586,40.5,3.972656,638,5.882813,253
2996240,136,251,313,243,303,278,263,269,-45.3125,-49.125,-49.0625,-47.9375,-47.8125,-49.625,-49.875,-48.3125,18.1875,8.9375,3.75,10.1875,7.125,9.75,7.1875,12.875,30.0625,31.375,30.875,28.0625,29.75,31.1875,30.9375,39.8125,17.5,16.75,10.3125,12.25,11.4375,10.5,12.4375,10.8125,38,44,48,44,45,46,46,44,136,251,313,243,303,278,263,269,0.800049,0.830078,0.820068,0.790039,0.77002,0.840088,0.900146,0.880127,0.699951,0.689941,0.619873,0.679932,0.669922,0.619873,0.579834,0.619873,-13.5625,-17.9375,-32,-13.5,-9.375,-12.3125,-30.6875,-22.9375,-26.9375,-34.061378,-39.755592,-27.522825,-30.609287,-35.428017,-37.915184,-30.983681,22.851194,21.040291,26.811806,17.547949,17.110455,18.821062,27.827221,19.22468,44.52401,47.138752,36.699707,46.875317,37.353245,40.878422,43.235168,44.869751,29.028786,28.841862,29.05286,31.130022,38.283596,31.380003,23.007778,26.614532,3.596014,2.979093,7.435625,4.446712,7.2527,8.920515,5.929832,9.291039,42.122719,38.742237,21.344801,43.454258,49.678455,46.171696,23.453997,28.794327,39,4.054688,639,6.164063,257
